has_exif,has_ai_metadata,file_size_ratio,laplacian_variance,color_std_dev,brightness_mean,brightness_std_dev,contrast,unique_colors_ratio,noise_estimate,label
0.0,0.0,0.3368629059951478,30.815475124236976,59.75841009174566,169.39390999694794,99.89130320710511,247.85182510736246,0.6995458245242958,5.214645250075687,1
1.0,0.0,0.18766708105522661,170.99733793149784,55.88769654216672,85.28650143860187,50.57018542388145,222.2702700589767,0.1545155105795833,14.518260893683156,0
0.0,0.0,0.35519315628672377,98.68133671700807,64.6658153122443,160.26662199033495,92.06403090103109,250.79047437933406,0.42018960963128427,6.692575524385678,1
0.0,0.0,0.257092607276915,86.06986389268405,41.93622805326237,156.33341158230104,78.69941150146313,243.13960406365192,0.48816349799558706,2.1035704062473153,1
0.0,0.0,0.34008402006177346,74.39311525514046,60.8001004718828,121.50145791577532,41.664731864216044,248.1610773671447,0.6475823337288564,4.999140717955515,1
1.0,0.0,0.15380026957062057,220.21473774808487,45.460027472532744,111.39617292785192,48.314708677200215,251.5985997999864,0.2005940217258896,16.29590998940969,0
0.0,0.0,0.3814138362604771,90.84251951819309,68.6468518776934,142.0578516795239,96.25707386066432,248.06185083668376,0.3519163529077366,3.985212646969932,1
0.0,0.0,0.1771649014518194,135.3363521064418,57.788658133133936,90.90768841095976,71.5612531442818,255.0,0.15780730612875504,9.996290195422482,0
0.0,0.0,0.2485032994843282,107.34088166524165,70.33503422844844,83.4787024440623,83.93963434019705,255.0,0.5579915263740038,5.726200690047559,1
0.0,1.0,0.19635038327386842,64.60410906459812,62.73051169651217,217.02789184844187,39.03570521181785,255.0,0.46449045255907956,3.505253114810726,1
1.0,0.0,0.18971323398109136,201.91189974800142,42.0251779912615,102.10765776093362,59.95820833999648,238.00495254104905,0.14571261446092254,10.198862323312353,0
0.0,0.0,0.17942892022103046,244.3645418633371,31.632745611240694,85.3075254976843,59.681328310856365,252.13669186097067,0.15697172980930565,11.047155758316453,0
0.0,0.0,0.2321438196292156,92.96788851902467,42.21633762364898,166.7786809769467,86.81488671020651,251.54863389568,0.6584500530290927,3.8564441278610015,1
1.0,0.0,0.11075508434588799,215.19092978024378,37.82983850872064,145.37408617688786,57.45221463483404,212.55477277187876,0.19523294544016587,13.19535143888952,0
0.0,0.0,0.19830181521249576,63.55193615224769,57.130063893997956,43.131403026906085,79.86269310276978,244.39791040531804,0.7502427467644798,7.303599755517391,1
1.0,0.0,0.11951085478403088,318.19362473096805,44.191215021345386,158.51450579560685,65.72601253443764,235.2796375681786,0.1847022784234204,15.843878297585858,0
0.0,1.0,0.21283061621612856,94.07802769425578,102.27784875018338,107.13521188847267,100.10291576749808,247.4204734343383,0.5000127569589149,2.818298980863117,1
1.0,0.0,0.22567248716210656,204.2946503146665,37.04442932059118,107.47708854031703,67.56872721716086,255.0,0.28914528000325723,9.681567485760166,0
1.0,0.0,0.06932193010616293,225.08913680837725,63.07196643637885,124.06015043676872,58.98192927450777,255.0,0.10454012705113785,5.89823996306229,0
1.0,0.0,0.11971425384983307,197.56738242147745,55.26986263319732,125.93750002026226,85.26787251905178,238.10221654569074,0.1602005544995623,15.107156407145787,0
1.0,0.0,0.10333660204634018,114.63210212035267,46.777501062680315,120.97221040020409,55.44560890652998,205.4779242349502,0.17653267667866446,12.957304275143157,0
1.0,0.0,0.14135269700382885,192.20509110316664,44.225565392740066,67.73334922094175,41.366301996761564,236.11591805132414,0.2104426771267166,11.034943005323255,0
1.0,0.0,0.1620376589744284,196.64108549753223,43.7234531848181,154.49016056636242,85.56888139946065,223.52386173056172,0.1468322750084841,9.785715500500775,0
0.0,0.0,0.3572360356818516,85.44279860341913,84.54917055974096,129.04096136214332,76.89242089338715,253.43713377563253,0.6627788027111646,3.4347950897439268,1
0.0,0.0,0.2106691051494362,81.03323035117523,77.0319268792718,135.50781497419288,63.25769458759705,251.61252330144953,0.558291185317204,3.480832522623376,1
1.0,0.0,0.15103968538377038,260.00394782134305,48.361449630262285,132.65340222752613,61.70091587950034,213.5191861945504,0.24971494133438119,9.328698114793903,0
0.0,0.0,0.04501330729637515,111.4612137924969,58.17807923933461,79.6150209091726,86.03928518663655,245.79753507246653,0.5267726497200528,4.375242342098071,1
1.0,0.0,0.18365906756349792,223.60011354596372,33.28345652682438,139.8615550427542,56.94808288379543,241.8626352711692,0.13260021078164158,15.973807590259657,0
1.0,0.0,0.29748453778246897,22.632350737406696,59.04207025781019,188.5061747689318,94.514267553385,244.6698391418616,0.7097397293221623,3.9134629997016352,1
1.0,0.0,0.16615396365580146,244.8533098443566,31.504237884484677,140.590606650436,73.48003740508761,228.19238895019507,0.18122962767580192,5.727607053762311,0
0.0,0.0,0.18314406343337064,287.47919521027103,46.45521197768241,79.29193290901274,50.97083337097234,211.50494578711678,0.2882456902775386,10.010862165435482,0
0.0,0.0,0.24275733741566713,16.99920477045128,62.627692334415194,133.67374213991093,66.4848879069682,252.30412432701934,0.6167548080369996,5.349903222589088,1
1.0,0.0,0.2314198311564269,234.31592284783505,54.37915537510655,117.65308022824446,72.56745802844222,245.4066251443916,0.15015341867989368,9.587766749534039,0
0.0,1.0,0.38684906980655404,105.6192792965667,44.779293320897494,159.552317367365,76.97867574057767,244.8603811749463,0.6115163984278581,2.2764048195063467,1
0.0,0.0,0.23901025692804828,70.01418786852466,69.1890175732479,171.64191280708488,89.44893970441959,252.98768852947364,0.5650602492844634,4.556329614990845,1
0.0,1.0,0.054894627337885665,132.64799214941723,67.8399246093856,136.09885529364718,58.286219899599274,248.07806311703538,0.6664411740535271,3.1551216890292126,1
1.0,0.0,0.14983127712945238,169.38816327461248,45.511979018810855,132.38996736413392,39.269736469613434,219.44960058953356,0.2049913157549884,11.342096819850433,0
0.0,0.0,0.2006910873568418,31.061725536171636,61.743033875806965,134.61965020377596,83.9697090839288,239.64311410330922,0.5113997424350561,3.80571557142843,1
0.0,1.0,0.33856645354295783,55.447140021739955,43.46135714197209,113.70772323622319,76.74032960784773,255.0,0.5832719329585189,4.33222934387053,1
1.0,0.0,0.14149076887375356,145.7424736721101,39.98215807188468,113.57796906816415,52.74574290666845,255.0,0.16663333093917598,8.568975656096733,0
0.0,1.0,0.2071737451236862,91.02947878974265,80.18956114466107,137.84474477196696,82.89159970968439,240.18355426080512,0.6799149820547667,6.161581643973673,1
1.0,0.0,0.1597192150788668,225.53960442637973,49.44773807831595,121.36691643425695,58.0361129231081,228.7587601956454,0.19683050739825947,13.407136201142826,0
0.0,1.0,0.27137013208091865,77.58200752109717,65.52070623128843,109.13399696918685,28.915761281120666,245.4483782903586,0.5927962626552635,3.1996731226748,1
0.0,0.0,0.18631793145572087,26.424005241976666,68.18140029611263,66.77198856371518,69.83649723937131,255.0,0.5180173722111244,5.846483657474615,1
1.0,0.0,0.12232058791460027,152.30302903016775,32.450773319977074,109.58093133126471,78.03864757837842,240.78789552322974,0.2138776256746766,9.532384552659211,0
1.0,0.0,0.177811500470033,276.89659592062765,40.96924010934969,118.16772985942872,52.14636017390126,238.52535228818437,0.20487170551486517,14.516027600066387,0
0.0,0.0,0.09967287173601794,208.59196698967656,46.6048962397348,127.38250845949227,80.67701033180712,238.33021726803298,0.23798936184765387,12.170805324849544,0
1.0,0.0,0.18794642948933826,249.3667258294551,35.542539393032186,73.71590345271301,64.64842169070951,226.7400171488034,0.1758170681281216,10.641448925558707,0
1.0,0.0,0.1779163456260861,221.83692758667547,42.61889563687946,149.92896230760732,78.78811096543846,255.0,0.299181682621801,10.70340500628856,0
0.0,0.0,0.27938298507210724,57.72547302384848,47.00453707452038,190.74344993990093,77.71718848163314,244.77581843048463,0.5872648186480055,5.119721213928933,1
0.0,1.0,0.26516652932789947,91.5896995343468,86.4328656172035,104.61086634405837,74.642100459833,247.46905469457332,0.6229819362267631,1.5681104932750864,1
1.0,0.0,0.23349522521757032,161.83569479107092,40.881766310363425,145.5023799725266,64.40306294952961,227.25418617783455,0.18384788156134968,13.50928310136049,0
1.0,0.0,0.1514090578684564,230.33615295680914,50.32006198821943,101.09925061398317,58.06448827305324,227.8420705526756,0.25108176069138044,8.439580999531003,0
0.0,0.0,0.09879065878353974,188.5100184712403,57.795186697601586,130.45025217738382,41.40656570879641,199.44977929338964,0.0810501979623388,10.414313207956717,0
1.0,0.0,0.15626122513239535,290.2174054893371,46.85175536829914,127.30971671108144,55.03837655965421,231.71608121831088,0.20698258371079484,2.408361128851576,0
0.0,0.0,0.26278851135979203,86.50326691287887,89.1317128360156,175.8229690984238,89.41993905811272,255.0,0.7092964096027382,5.152817292434404,1
1.0,0.0,0.13954883713569874,224.11244763403286,46.56693728246525,145.2931599696972,76.3527520653067,237.47549365242537,0.14095137581678074,13.14597252489267,0
1.0,0.0,0.16692419217308455,167.10827230739315,46.49363482271189,141.10320399416682,46.86236390257335,231.82369155006614,0.2541791551554998,13.950504302965188,0
0.0,1.0,0.2080729281652326,62.40406191308193,40.761698188842914,129.03649821141315,119.04027849319232,252.30398621807984,0.4058089643888191,5.1049494062502365,1
1.0,0.0,0.2572574563886694,187.64871496270015,52.21479323757343,65.88411622312906,42.01572903009186,255.0,0.11303974239136,8.66830389743699,0
1.0,0.0,0.25030464440795613,240.66025933739886,64.35154040060229,170.32131263416468,40.864760100064025,245.72138426301512,0.17498694917066623,13.853299542269786,0
0.0,1.0,0.2759487425377282,101.95612112864887,83.43822176445576,110.51766729413248,75.95650639569367,249.74440653492312,0.7042276627661302,5.746816654799634,1
0.0,0.0,0.10574882589952439,77.1360725873278,51.60818726762174,125.80386383097236,98.54369926368678,245.68010075461962,0.5339440390498204,5.100254407800746,1
1.0,0.0,0.0790817133533484,180.64346751052426,60.30195198863351,132.62098893055438,62.012496239937654,236.57991409785424,0.261442827510028,13.042738311058116,0
0.0,1.0,0.23449390889817573,111.1513655305795,56.313138355463806,117.08827547201938,57.77380840605784,252.02411704404133,0.6844854031180695,3.034581390927177,1
0.0,0.0,0.24514713489483034,160.7910099194149,40.99593343244435,132.99116222240875,70.23532649888764,245.4654856263897,0.4820111460263814,2.769440514554454,1
1.0,0.0,0.11232910648269082,251.76246673618763,46.390603986534174,137.55898309549013,27.330484017079684,251.32438149212948,0.2416589715635091,8.866495704262453,0
0.0,0.0,0.28139327737430136,69.72352397426705,72.75419773622556,211.47832132626394,92.25086969230341,242.1429000083085,0.394696472216018,4.54953496078955,1
1.0,0.0,0.16544165062994817,154.19040422593787,40.22354417395995,105.15103558895781,53.372266091387644,235.90733180489804,0.17709874084927218,7.611236028238431,0
1.0,0.0,0.08515840260220767,234.48539026225973,60.886269280435954,140.40690625252887,51.884897013256506,253.5259304571041,0.23941020703985935,8.721127155253296,0
0.0,1.0,0.25479461042130624,116.00785249216489,97.54904882120815,132.9732287543082,79.98901891860145,255.0,0.3114886301306964,4.78294662235197,1
0.0,0.0,0.10768216725045632,223.15923976337925,38.65714152310597,103.82084956610188,72.97236657736516,246.8581959553877,0.15733002629804443,11.27866774829551,0
1.0,0.0,0.11632546878780656,178.16401319797023,28.433767923222263,175.69942309685865,64.36447095206165,240.18335322622755,0.17043026350809765,15.713693423181374,0
1.0,0.0,0.1687028284923786,199.39555260769728,55.581183250871504,87.25124483522691,37.75523352026373,244.52810071081518,0.24834035521252723,9.436952285656417,0
0.0,0.0,0.2417422597654003,64.12003662654888,69.77781507198311,88.0627350344451,120.0,250.58562108074926,0.6495693754370362,3.3178856191444934,1
0.0,0.0,0.2154703749825561,72.09655351753253,63.74423060226182,143.79608268833357,65.02732208423097,247.25105320180984,0.4624185175353707,2.092942485303282,1
0.0,0.0,0.17203765562634868,126.90240076496325,65.5917057236111,133.643998675366,112.97469962710477,248.54773041886105,0.4622382643137095,3.188701094978775,1
0.0,0.0,0.1423765081809728,166.12176738321725,45.30031479164082,74.64349741310359,69.88581515870129,242.7875644335413,0.26840471184074494,15.4362124535689,0
0.0,0.0,0.2801680315121749,82.55628348901703,73.0644485442482,109.10800926094615,62.97746894662306,240.80740688363966,0.6620967023614378,4.201406169360196,1
1.0,1.0,0.11700064095714605,70.76574586583348,54.07307567479486,76.03663479707646,63.00357212165877,255.0,0.4482415222786625,6.407849318135915,1
0.0,0.0,0.24036950688371214,125.97103174034348,45.262762753587396,155.73856075612164,54.27712856049607,255.0,0.41668519915227914,3.8209647772357,1
1.0,0.0,0.23861257983348722,137.0747544662333,59.51001438131336,178.35585222830798,85.04884172106958,199.88149307768788,0.19800367683133183,8.594891572863107,0
1.0,0.0,0.20199523436980382,133.6976156958981,35.35462205089809,181.2620895878364,26.258513186988544,240.96758959293857,0.2304567759526757,9.67933540336001,0
1.0,0.0,0.21640970709245289,240.93888218774305,38.250659812094476,99.94964415459594,52.10202469355936,246.59229072012766,0.25261055779785296,11.633798323179597,0
1.0,0.0,0.16336961570359515,232.52250462680695,33.46649489404041,90.46035645458213,70.44484293120485,234.7984263484993,0.16422435072573857,11.5319316962328,0
0.0,1.0,0.12139521085048208,77.19091433782488,65.33946279015304,190.94126326743617,73.82559145790742,251.45689492407973,0.5211937201648722,5.012630881070309,1
1.0,0.0,0.18674388930249086,119.67114496306604,47.92715482141853,135.0042909934165,59.09943687467153,247.9175902487338,0.23154378017980778,13.276501726025783,0
1.0,0.0,0.155268775307298,120.09378240581262,40.903134073705026,131.8739654612924,50.46885179656894,255.0,0.2079046949288393,13.510129112304059,0
1.0,0.0,0.14586596570786503,193.72728699985498,49.347700645568914,114.66246372586805,77.93297082130064,242.1814082610864,0.1411386791274395,10.919247035476147,0
1.0,0.0,0.18241402169219295,236.07812525630717,32.15415734300031,135.4218765727433,84.5510994274596,249.23950509070258,0.28651609074285844,10.556928185723573,0
0.0,0.0,0.2578386522776716,68.22586681817381,53.41146876865639,85.99752468859468,119.62997822055497,243.49445366804326,0.5215374495746321,4.270109169901041,1
0.0,0.0,0.31995113445701817,86.13167094808931,71.7295364677179,135.6810389431609,95.51264227745165,249.86307839798127,0.5211843969488883,4.327573602762236,1
1.0,0.0,0.2330629607273935,189.1491474787815,53.79417041137403,65.3674179211651,78.35923129719006,213.7353663839216,0.23974615569377797,10.290377748751059,0
1.0,0.0,0.2528103564970161,228.6028720857072,47.52568845996623,130.51110649159014,74.45860401113794,227.78402718830515,0.18367320737327145,14.07624533496488,0
0.0,0.0,0.24293096326357316,95.24805919023768,59.10420864407899,97.75229976139279,84.01925269552953,246.46223857352948,0.3564570040286194,2.8152074236869336,1
0.0,0.0,0.13104361295062564,205.29472265576172,45.1249932190725,64.74306681126427,58.47007925046102,236.7521520369574,0.23441026532264414,12.532060996674922,0
0.0,0.0,0.24844643152898138,96.88642580523064,34.72268203417043,98.38576202281234,95.45682943101528,250.7364900019454,0.5095842840520698,4.939243265380025,1
1.0,0.0,0.201128521600482,279.02703432841867,33.456373317670156,107.01678349234834,71.91900574417818,255.0,0.16288068147846327,7.579672418233204,0
1.0,0.0,0.1584230488134807,145.40330498023434,45.07178466907942,110.54110034141627,75.15411880254024,220.96063342135344,0.27599760029571496,11.110162707282573,0
0.0,0.0,0.1271451871706864,184.57586057720903,34.226239230152416,102.06996950235428,57.035692983060514,237.33762174338574,0.2674567552556715,11.977102403663363,0
0.0,1.0,0.2781158566033266,51.442446199332934,34.02375430615519,111.99196061018465,92.27056485043042,246.84577224604573,0.47925604551878126,4.471022543592246,1
0.0,1.0,0.22376842267896657,92.76469799720691,63.43485810519662,174.26515266779882,48.099710321386624,243.6422573955386,0.420687774959503,4.2099885754805655,1
1.0,0.0,0.2413004856773468,213.01402532914432,37.71727797593387,96.70502578520998,51.64304141141653,241.08378072356874,0.21985233349412,12.576779372687406,0
1.0,0.0,0.10862048896756402,159.99807178011767,57.395840064415616,106.2102968318101,77.79218211063449,226.79982027463853,0.21981834782336757,10.25099797824409,0
0.0,0.0,0.29922939872104426,124.44990207387796,38.204368019679706,124.37524861569297,62.923234050136266,237.53594750302324,0.5512521864329787,4.98028178238281,1
0.0,0.0,0.29008753359518763,45.46957749141479,67.67714995828085,96.98557952865066,79.04560815242438,252.59109475222706,0.5793352036322984,4.091359648603692,1
1.0,0.0,0.14261987068506657,154.06567442569528,32.60947297473358,93.6457859597382,63.15744448382255,255.0,0.17798626815745983,15.457986288323358,0
1.0,1.0,0.24734160074844314,146.563407003444,50.47931362234632,182.2798315744652,50.446400710878855,247.10943270642179,0.5224048548303862,6.6302774081729225,1
0.0,1.0,0.21209285223432672,68.4493456486141,67.14573154818429,142.96235565062187,29.678958117014346,246.83363647644865,0.6084524051837435,4.397570688353564,1
0.0,0.0,0.4236754173998251,78.9916230588886,50.369509590826254,93.59303353429638,87.52869344907889,255.0,0.8098822900074583,6.023441825991706,1
1.0,0.0,0.09020584689824077,234.16644964055348,40.45452281256556,123.22333123022678,55.09990128736434,247.96024684515072,0.1789321596114779,8.977852838448195,0
1.0,0.0,0.15916799598895778,220.43264057403354,35.20278775283193,140.40661081430073,55.877320489953114,217.51228197063452,0.2971764440561099,10.518242942607234,0
0.0,1.0,0.15850190341434706,137.12409768719021,83.56480636267997,118.60263603238894,36.90650613069073,254.6404530549554,0.6203492148225025,3.6810571093276083,1
0.0,1.0,0.15087143394768793,94.20415697105685,78.36955530304633,110.7677229018172,75.87657598920856,247.36002989117193,0.3882828109954456,3.5834983138655563,1
1.0,0.0,0.2245363068424976,182.14853995966953,50.74071220894001,125.98271957960301,77.89966508890689,235.67137324268847,0.26977170410995926,13.781204411084511,0
0.0,0.0,0.271004906320154,43.93551421771733,79.42980783607761,130.15207143874713,120.0,255.0,0.5683012928311483,2.276652864484037,1
0.0,0.0,0.28256418296996283,85.9943130115614,49.25516751635088,57.2852646872706,84.72619986700442,240.24198543558558,0.3784291681361871,4.1650926173500356,1
1.0,0.0,0.09662335428728636,219.89635249734044,49.57805609925785,35.030222250475774,63.474112112521375,239.37792333001278,0.10857970595790185,10.459821961659191,0
1.0,0.0,0.1489316352825782,149.30520238537312,47.327867429401635,87.89425311317005,44.3170577148892,235.4567213430151,0.1233658014538133,10.996976983638305,0
0.0,0.0,0.23440733757178553,25.381900983544483,95.2291266569096,124.69404848441881,81.7591110829005,249.70784940501255,0.5095204620579707,5.30054287200929,1
1.0,0.0,0.13135834239541164,285.9688953103648,18.968629121727012,128.57409860384197,66.75919574147082,209.58484092493728,0.21477558457951695,11.918797410394763,0
1.0,0.0,0.11004039966748731,140.51666704548194,45.006828189574826,159.35080347817984,74.55474302682423,246.32575399504645,0.15754475745048885,13.04762683688365,0
1.0,0.0,0.19415548885735795,189.9254233026241,43.20906714983844,163.2583501740567,75.57909103813225,221.60730963280974,0.15961747211266175,12.54679566535372,0
1.0,0.0,0.18389629356696346,151.81205368946945,66.65056067806603,124.71383756972823,51.2037727666684,255.0,0.24658329834340476,12.254470834268318,0
0.0,0.0,0.20018805106124385,74.69677510652653,53.26994761233445,157.59556992609677,88.95173940678399,238.91204460320614,0.5209558517988852,3.317928565150488,1
1.0,0.0,0.15922756515985184,272.1816001734407,39.64683287432341,106.24084091696747,91.23990483164697,249.9531842774765,0.20008915205523045,10.61181727996707,0
0.0,0.0,0.35125662726917606,62.333995197839116,81.36292505905547,58.762603809399934,120.0,250.46027568655995,0.46084565101454955,3.984365220734835,1
1.0,0.0,0.1352525160853986,176.49789261202494,52.35621997245747,121.36474428992256,65.4059009252712,226.5960747942132,0.20070024836856903,10.733412915530202,0
0.0,0.0,0.19060235314415613,65.26538758573686,38.43397170367864,53.788954061935186,81.16019804434681,244.51562460308006,0.631575448665207,6.650749257989768,1
0.0,0.0,0.2916897942703471,64.13066875807954,65.73962497280334,130.68295775838612,75.69775894178817,252.49441597384106,0.47198561186122284,4.885174885987084,1
0.0,0.0,0.09165601516993699,58.435028371738085,92.83254972191395,193.23064912502156,100.0456732391328,251.28686553208675,0.6810605912813463,7.024971863891294,1
1.0,0.0,0.10823264733701213,304.98608945832575,37.64696539318048,129.73375813057552,52.29149060026735,236.0165923122219,0.14427338424959693,11.448178107604084,0
0.0,0.0,0.15846804120180388,234.01080527252248,51.65416823691778,118.20521569410289,77.86628782160216,230.9942146069334,0.19264302475929465,6.460443937448329,0
0.0,0.0,0.23697656751421647,71.50583309768699,53.3394277273114,223.87835679740016,49.6948318182957,250.816801774579,0.35679348414800405,5.310026702584711,1
0.0,0.0,0.12192768172187876,58.771223155339214,70.82563593845252,130.64999779931472,76.27298122993035,252.948196156787,0.6127680417874475,4.128068689008166,1
